user,location,created_at,text,text_en
Gopi22830739,,Sat Oct 19 17:08:16 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
LouvardGame,"Charleroi, Belgique",Sat Oct 19 17:08:22 +0000 2019,"⚽️ #ShoppingCoraEsportsTour ⚽️ 

Le tournoi #Fifa20 au Shopping Cora Anderlecht s’est terminé après une belle journ… https:\/\/t.co\/8ArEFcZzF2","⚽️ #ShoppingCoraEsportsTour ⚽️

The # Fifa20 tournament Shopping Cora Anderlecht ended after a beautiful journ ... https: \ / \ / t.co \ / 8ArEFcZzF2"
MadrasGangsta,"Chennai, India",Sat Oct 19 17:08:23 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Cuhris96,"Anaheim, CA",Sat Oct 19 17:08:36 +0000 2019,"RT @EASPORTSFutbol: No hay lugar para el racismo en el fútbol. #NoRoomForRacism @premierleague 

Los kits estarán pronto disponibles en #FI…","RT @EASPORTSFutbol: No place for racism in football. #NoRoomForRacism @premierleague

The kits will soon be available at # FI ..."
MersalYaswanth,"Tamil Nadu, India",Sat Oct 19 17:08:37 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
RmbleJJR,"Houston, TX",Sat Oct 19 17:08:49 +0000 2019,"RT @EASPORTSFIFA: There's #NoRoomForRacism in football. @premierleague

The kits will be available in #FIFA20 soon. https:\/\/t.co\/CSpfXXgSpx","RT @EASPORTSFIFA: There's #NoRoomForRacism in football. @premierleague

The kits will be available in #FIFA20 soon. https:\/\/t.co\/CSpfXXgSpx"
Karthik25661961,"Tumkur, India",Sat Oct 19 17:08:50 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
ManiBha89766861,"Chennai, India",Sat Oct 19 17:08:52 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Jovem_5,,Sat Oct 19 17:08:57 +0000 2019,RT @InkLowsF20: Nouveau SBC du soir ! #FUT20 #FIFA20 https:\/\/t.co\/OzG1TYqDQA,RT @ InkLowsF20: New SBC evening! # # FIFA20 FUT20 https: \ / \ / t.co \ / OzG1TYqDQA
YRNSheem_,,Sat Oct 19 17:09:00 +0000 2019,"Selling FIFA 20 Ultimate Edition code %50 off-$50

Champions Edition $30 

Legit will show 50+ vouches legit and as… https:\/\/t.co\/6NtxgJ7Xmv","Selling FIFA 20 Ultimate Edition code %50 off-$50

Champions Edition $30 

Legit will show 50+ vouches legit and as… https:\/\/t.co\/6NtxgJ7Xmv"
Marcos_1999_,,Sat Oct 19 17:09:07 +0000 2019,Soy el único que piensa que hoy está siendo la peor conexión de FUT de lo que llevamos de juego? #FIFA20 #FUT,I'm the only one who thinks the worst is now being FUT connection so far this game? # FIFA20 #FUT
jerome_akash,,Sat Oct 19 17:09:11 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
GonzoSZN,"Colorado, USA",Sat Oct 19 17:09:12 +0000 2019,"When you finally scored against the drop back goon whose defending for his life, and know you’re about to hold that… https:\/\/t.co\/nLZyS7L4j5","When you finally scored against the drop back goon whose defending for his life, and know you’re about to hold that… https:\/\/t.co\/nLZyS7L4j5"
Gastro_Celtic,"Caerdydd, Cymru",Sat Oct 19 17:09:27 +0000 2019,RT @notworthasook: @Gastro_Celtic @Fitzy_07 @FUTDAD EA Sports missing a trick by not requiring full Rangers team for Zombies SBC..... #FIFA…,RT @notworthasook: @Gastro_Celtic @Fitzy_07 @FUTDAD EA Sports missing a trick by not requiring full Rangers team for Zombies SBC..... #FIFA…
KareemRio,,Sat Oct 19 17:09:28 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Isashi_Matsui,Somewhere in Japan,Sat Oct 19 17:09:28 +0000 2019,FIFA20監督キャリア2019 オランダ杯ベスト16アヤックス対デン・ハーグ。デン・ハーグの確定したラインナップ。一般的な4-3-3システムうぃ採用する。アンカーを配することでアヤックスのトップ下MFドルベリを牽制できるだろう。… https:\/\/t.co\/cmaYzbLTP4,FIFA20 Director Carrier 2019 Dutch Cup last 16 Ajax vs. Den Haag. Finalized lineup of The Hague. General 4-3-3 to system adopted. Top under MF Doruberi of Ajax by placing the anchor will be able to restrain. ... https: \ / \ / t.co \ / cmaYzbLTP4
overseasoversea,,Sat Oct 19 17:09:35 +0000 2019,"海外の反応あんてにゃZ : 【海外の反応】「おかしい」日本人選手のFIFA20の能力値が低すぎると海外のファンから不満の声！
https:\/\/t.co\/ms1vTjMsD2","Overseas reaction sauce and Nya Z: [reaction overseas] ""funny"" When the capacity value of FIFA20 of Japanese players is too low of complaints from overseas fan voice!
https: \ / \ / t.co \ / ms1vTjMsD2"
FIFABen3,,Sat Oct 19 17:09:35 +0000 2019,Prime mixed players #FIFA20  #PS4share https:\/\/t.co\/mtjkOl4u19,Prime mixed players #FIFA20  #PS4share https:\/\/t.co\/mtjkOl4u19
rmnnN,Braunschweig,Sat Oct 19 17:09:43 +0000 2019,RT @QD83_Hangloose: @EAFussball was ist das für eine Scheiße? Die Server sind Müll &amp; #FIFA20 ist nicht vernünftig spielbar! Beim nächsten P…,
Meganlea_24_,Beckley WV,Sat Oct 19 17:09:44 +0000 2019,"RT @Xbox: This Halloween, win big prizes &amp; earn big rewards when you #ScoreMorewithXbox.

Sign up to Microsoft Rewards and complete the #FI…","RT @Xbox: This Halloween, win big prizes &amp; earn big rewards when you #ScoreMorewithXbox.

Sign up to Microsoft Rewards and complete the #FI…"
nt76mjyAcA7Tpqq,,Sat Oct 19 17:09:51 +0000 2019,"RT @NF_519: سحب على لعبة فيفا 20 او قيمتها ( لمتابعيني فقط )
الشروط ؛
- رتويت للتغريده 
- متابعه @abodixxi
السحب من الرتويت والمنشن بالتوفي…","RT @ NF_519: pull on the FIFA 20 game or worth (for my followers only)
the conditions ;
- Rthuit of its note
- Follow-up @abodixxi
Clouds of Alrthuit and Almenchen Baltovi ..."
HLAMADRiD14,SAUDI ARABIA,Sat Oct 19 17:10:01 +0000 2019,"RT @exoticfut_: What if for each promo, EA changed up the background of the menu screens to fit the style of the promotion!
This is just a…","RT @exoticfut_: What if for each promo, EA changed up the background of the menu screens to fit the style of the promotion!
This is just a…"
amelie_laureys,,Sat Oct 19 17:10:05 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
XzoneGamesGT,Cayalá y Europlaza. ,Sat Oct 19 17:10:10 +0000 2019,"#PlayStation4 #PS4 1TB 

Con 2 controles y #FIFA20 “Q3995”
Con 1 Control y #FIFA20 “Q3595”
Con Juego seleccionado “… https:\/\/t.co\/GV7yMipsdf","# Playstation4 # PS4 1TB

2 controls and # FIFA20 ""Q3995""
Control 1 and # FIFA20 ""Q3595""
With Game selected ""... https: \ / \ / t.co \ / GV7yMipsdf"
R31MILLO,,Sat Oct 19 17:10:17 +0000 2019,"RT @Macaruiz12Ruiz: Voy camino del súper,veo un bus con la publi del FIFA20 con la imagen de Zidane y como estoy un poco locuela pues me sa…","RT @ Macaruiz12Ruiz: I'm super road, I see a bus with the FIFA20 publi with the image of Zidane and as I'm a little madcap because I sa ..."
ChannelXiii,"Birmingham, England",Sat Oct 19 17:10:26 +0000 2019,"But if #FIFA20 for you guys, I hope you enjoy - https:\/\/t.co\/ElrBXhrbAk","But if #FIFA20 for you guys, I hope you enjoy - https:\/\/t.co\/ElrBXhrbAk"
TheBullGaming,Ireland,Sat Oct 19 17:10:30 +0000 2019,Just letting everyone know the giveaway will be done tomorrow evening (Irish time). #Xbox #FIFA20 #giveaway,Just letting everyone know the giveaway will be done tomorrow evening (Irish time). #Xbox #FIFA20 #giveaway
CarraFifa,"Cádiz, España",Sat Oct 19 17:10:47 +0000 2019,En la Carabao Cup las cosas van mejor que en liga #FIFA20 https:\/\/t.co\/r0IyeqmYHa,In the Carabao Cup things are better than league # FIFA20 https: \ / \ / t.co \ / r0IyeqmYHa
Prasath39908156,,Sat Oct 19 17:10:53 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Shuvo81948789,,Sat Oct 19 17:10:54 +0000 2019,FIFA 20 Download PC #Fifa20Download #FIFA20 https:\/\/t.co\/DOwDJfVV7T,FIFA 20 Download PC #Fifa20Download #FIFA20 https:\/\/t.co\/DOwDJfVV7T
naveenraj29k,"Salem,Tamilnadu, India",Sat Oct 19 17:11:05 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
CassieNuyens,"Brecht, België",Sat Oct 19 17:11:06 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
j0ackrmn,Lyon | PLEASANT PARK,Sat Oct 19 17:11:27 +0000 2019,@RayaneBeh J’espère qu’ils joueront pas à Fifa20 dans cette grande maison,@RayaneBeh I hope they will not play in Fifa20 in this big house
Isashi_Matsui,Somewhere in Japan,Sat Oct 19 17:11:47 +0000 2019,FIFA20監督キャリア2019 オランダ杯ベスト16アヤックス対デン・ハーグ。ヨハン・クライフ・アレナで前半のキックオフ。 https:\/\/t.co\/9m9aFtA7SZ,FIFA20 Director Carrier 2019 Dutch Cup last 16 Ajax vs. Den Haag. Kick-off of the first half at Johan Cruyff Arena. https: \ / \ / t.co \ / 9m9aFtA7SZ
alamasports,,Sat Oct 19 17:11:53 +0000 2019,"RT @Coinsmaffia: Lul

#FIFA20 https:\/\/t.co\/kWUEnEUXwX","RT @Coinsmaffia: Lul

#FIFA20 https:\/\/t.co\/kWUEnEUXwX"
lohanthebelgian,"Liège, Belgique",Sat Oct 19 17:11:53 +0000 2019,PACK SBC ZOMBIE VENDABLE !!!! Y AVAIT QUE 4 OR DANS LE PACK MDRRR !!!! #FIFA20 @Jahzor91 @JSUISQLF91000… https:\/\/t.co\/paNSpoUWx5,PACK SBC ZOMBIE MARKETABLE !!!! THERE WAS ONLY 4 OR IN THE PACK mdrrr !!!! # FIFA20 Jahzor91 @ @ JSUISQLF91000 ... https: \ / \ / t.co \ / paNSpoUWx5
Davy_David7,"Rio das Ostras, Brasil",Sat Oct 19 17:12:07 +0000 2019,KKKKKKKKKKKKKKK,KKKKKKKKKKKKKKK
urztruly_naveen,"Thiruvananthapuram, Kerala",Sat Oct 19 17:12:10 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
GamingLiveFR,France,Sat Oct 19 17:12:14 +0000 2019,"RT @LouvardGame: ⚽️ #ShoppingCoraEsportsTour ⚽️ 

Le tournoi #Fifa20 au Shopping Cora Anderlecht s’est terminé après une belle journée de c…","RT @LouvardGame: ⚽️ #ShoppingCoraEsportsTour ⚽️

The # Fifa20 tournament Shopping Cora Anderlecht ended after a day of c ..."
BBAD777,"Elmira,NY",Sat Oct 19 17:12:20 +0000 2019,@erdna11 So got FIFA20 &amp; just scored 6 goals with Joao Felix haha! Tho I played with him all of last year in my car… https:\/\/t.co\/oeM9TJUTMk,@erdna11 So got FIFA20 &amp; just scored 6 goals with Joao Felix haha! Tho I played with him all of last year in my car… https:\/\/t.co\/oeM9TJUTMk
GamingLiveFR,France,Sat Oct 19 17:12:31 +0000 2019,RT @lohanthebelgian: PACK SBC ZOMBIE VENDABLE !!!! Y AVAIT QUE 4 OR DANS LE PACK MDRRR !!!! #FIFA20 @Jahzor91 @JSUISQLF91000 @Gentlemath1 @…,RT @lohanthebelgian: PACK SBC ZOMBIE MARKETABLE !!!! THERE WAS ONLY 4 OR IN THE PACK mdrrr !!!! # FIFA20 Jahzor91 @ @ @ JSUISQLF91000 Gentlemath1 @ ...
Boeckx__,TURNHOUT ZUID-WEST,Sat Oct 19 17:12:35 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
bruninhgabriel,"Arcadia bay, Oregon",Sat Oct 19 17:12:39 +0000 2019,Aposto que no @PES_Brasil @officialpes  você não tem esse Problema. https:\/\/t.co\/sxIt8W7HAm,Bet on @officialpes @PES_Brasil you do not have this problem. https: \ / \ / t.co \ / sxIt8W7HAm
Phler2,,Sat Oct 19 17:12:46 +0000 2019,Is ja wie bei #Fifa20 ständig wird Abseits gepfiffen und keiner weiß wieso... #BVBBMG,"Is yes, as in # Fifa20 constantly caught offside and no one knows why ... #BVBBMG"
Raju49168878,,Sat Oct 19 17:12:48 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
